,iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,XPTOT_o,emotenss f
1799,ARG,LBR,6892.730373,0,0,2463236.25,67487069252.0,2961.0,6748.706925,318027520.0,16500000.0
1802,ARG,LKA,15078.4276,0,0,43477424.0,148000000000.0,3783.0,14752.24405,697503104.0,16500000.0
1814,ARG,MLI,7671.931987000001,0,0,8600000.0,74700430521.0,518.0,7470.043052,3500001.5,16600000.0
1815,ARG,MLT,10951.715890000001,0,0,56141128.0,109000000000.0,3071.0,10881.71514,3571430.25,16300000.0
1816,ARG,MMR,17150.68389,0,0,552793856.0,168000000000.0,28118.0,16801.3687,5214288.0,16500000.0
1817,ARG,MNG,17994.31412,0,0,29137238.0,181000000000.0,3352.0,18097.75981,5678574.0,16100000.0
1829,ARG,NLD,11434.09651,0,0,680024896.0,114000000000.0,35959.0,11445.17568,22737618.0,16200000.0
1832,ARG,NRU,13798.507290000001,0,0,10125097.0,139000000000.0,1979.0999760000002,13899.30545,36479076.0,16100000.0
1842,ARG,PRT,9636.490272,0,0,432750080.0,95980896773.0,33231.0,9598.089677,95120600.0,16200000.0
1845,ARG,PYF,8877.243455,0,0,15410200.0,90180209019.0,1351.0,9018.020902,72254256.0,15900000.0
1854,ARG,SGP,16120.09542,0,0,1115623936.0,159000000000.0,412000.0,15875.85291,196324224.0,16400000.0
1856,ARG,SLB,13657.999909999999,0,0,71001344.0,137000000000.0,4371.0,13671.4712,257399056.0,16200000.0
1857,ARG,SLE,6878.7777510000005,0,0,506785312.0,67416842700.0,27683.0,6741.684270000001,319570368.0,16500000.0
1866,ARG,SWZ,8618.807208,0,0,16003550.0,83407993123.0,1362.7290039999998,8340.799312000001,105042320.0,16700000.0
1870,ARG,TCD,9505.109317,0,0,37316692.0,93045809882.0,3794.0,9304.580988,222821040.0,16500000.0
1882,ARG,TZA,10335.99048,0,0,10100000.0,103000000000.0,538.0,10272.639079999999,817707264.0,16300000.0
1892,ARG,VUT,12422.23907,0,0,185684464.0,124000000000.0,14697.0,12386.19135,3056178688.0,16200000.0
1900,ARG,ZMB,9066.286774,0,0,28466368.0,87422456454.0,3380.0,8742.245645,6709023744.0,16800000.0
1906,ARM,ALB,2084.605516,0,0,317535872.0,20770950984.0,33289.0,2077.0950980000002,15949897728.0,16200000.0
1908,ARM,ARE,1965.565482,0,0,12777477.0,19724394503.0,1363.0,1972.43945,18540136448.0,16100000.0
1912,ARM,AZE,370.3408877,0,1,46679092.0,4565038220.0,3069.0,456.50382199999996,1389150.0,13100000.0
1914,ARM,BEL,3303.217896,0,0,2762816.25,32991202679.0,2989.0,3299.120268,1980499.875,16200000.0
1915,ARM,BEN,5537.705494,0,0,10430380.0,56219042062.0,2007.7332760000002,5621.904206,1817000.125,15900000.0
1920,ARM,BHS,10589.202640000001,0,0,509286400.0,106000000000.0,36089.0,10594.50767,2977500.0,16200000.0
1925,ARM,BOL,12979.56494,0,0,498505792.0,131000000000.0,22337.39648,13092.06405,2383800.0,16000000.0
1932,ARM,CHE,3033.851201,0,0,17316260.0,29676955987.0,1470.0,2967.6955989999997,6264173.5,16500000.0
1945,ARM,CYM,11362.031079999999,0,0,12553879.0,114000000000.0,1377.0,11353.57963,2406353.5,16200000.0
1956,ARM,EGY,1673.0428220000001,0,0,503870720.0,16459955486.0,27429.0,1645.995549,9231944.0,16400000.0
1958,ARM,EST,2486.612623,0,0,2858681.25,25490215086.0,3016.0,2549.021509,9181605.0,15800000.0
1959,ARM,ETH,3489.725822,0,0,10100000.0,35082482840.0,576.0,3508.2482840000002,9368803.0,16100000.0
1960,ARM,FIN,2692.990065,0,0,16681348.0,26034797416.0,1484.0,2603.479742,6937242.0,16700000.0
1964,ARM,FRO,4165.768567,0,0,554746048.0,41646039738.0,36219.0,4164.603974000001,9440681.0,16200000.0
1971,ARM,GIB,4334.629116,0,0,72136376.0,43254311477.0,4408.0,4325.431148,49399600.0,16200000.0
1979,ARM,GRL,6210.592414,0,0,41599332.0,63408882637.0,3804.0,6340.888264,141806784.0,15800000.0
1982,ARM,GUY,10609.17574,0,0,289036160.0,106000000000.0,33452.0,10582.752209999999,225840432.0,16200000.0
1992,ARM,IRQ,767.0288704,0,0,46395300.0,7590953528.0,3076.0,759.0953528,526132544.0,16300000.0
1995,ARM,ITA,2729.9208940000003,0,0,183339712.0,26763685919.0,14795.0,2676.3685920000003,819089024.0,16500000.0
2004,ARM,KOR,6954.824604,0,0,16153293.0,68706980924.0,1386.2070310000001,6870.6980920000005,3107516160.0,16400000.0
2011,ARM,LKA,5074.4639210000005,0,0,10737111.0,50961566293.0,2036.366699,5096.156629,7754888704.0,16100000.0
2015,ARM,LVA,2357.776339,0,0,502426272.0,23766442958.0,22950.00781,2376.644296,5054152704.0,16000000.0
2018,ARM,MDA,1478.609508,0,0,27974666.0,14644117762.0,3419.0,1464.411776,2386990080.0,16300000.0
2032,ARM,MYS,7198.772025,0,0,17449590.0,70414609107.0,1499.0,7041.460911,9283465216.0,16500000.0
2043,ARM,OMN,2272.61681,0,0,295425216.0,22643468777.0,33746.0,2264.3468780000003,73464320.0,16200000.0
2048,ARM,PNG,11618.915509999999,0,0,562021440.0,118000000000.0,36350.0,11756.89902,87937576.0,16000000.0
2050,ARM,PRK,6722.886334999999,0,0,467843936.0,66968953159.0,27181.0,6696.895316,90702576.0,16200000.0
2054,ARM,QAT,1782.192959,0,0,17917306.0,17779485279.0,1409.88501,1777.9485280000001,543981568.0,16200000.0
2061,ARM,SEN,6567.277935,0,0,36580388.0,65895834023.0,3816.0,6589.583402,2144280320.0,16100000.0
2063,ARM,SHN,8379.051459999999,0,0,46636168.0,81122638890.0,3098.0,8112.263889,2074934144.0,16700000.0
2071,ARM,SVK,2224.8670030000003,0,0,1357846528.0,23434422959.0,412000.0,2343.442296,1991923584.0,15400000.0
2074,ARM,SWZ,7548.650266,0,0,11045289.0,75306364821.0,2065.0,7530.636481999999,2255715072.0,16200000.0
2079,ARM,TGO,5662.245859000001,0,0,175345904.0,57307736279.0,14894.0,5730.773628,4046740736.0,16000000.0
2080,ARM,THA,6167.067656,0,0,29786068.0,61544283649.0,3462.0,6154.428365,5105361408.0,16200000.0
2088,ARM,TZA,5226.197833,0,0,73308888.0,52490764591.0,4449.0,5249.076459000001,15685368832.0,16100000.0
2095,ARM,VEN,11126.0955,0,0,3162700.5,110000000000.0,3044.0,11011.799729999999,165116.0,16300000.0
2098,ARM,WSM,15429.513830000002,0,0,13136289.0,154000000000.0,1392.0,15435.46071,272355.0,16200000.0
2101,ARM,ZAF,7940.6060290000005,0,0,11700000.0,75735609867.0,605.0,7573.560987000001,237597.0,17000000.0
2142,ATG,ALB,8093.356129000001,0,0,554334016.0,80773754600.0,24405.30273,8077.375459999999,2583264512.0,16200000.0
2144,ATG,ARE,11764.42633,0,0,564744640.0,117000000000.0,36479.0,11699.040790000001,2557008128.0,16300000.0
2147,ATG,AUS,16622.68029,1,0,3303589.0,162000000000.0,3072.0,16235.21693,1669453056.0,16600000.0
2149,ATG,AZE,10446.17225,0,0,468192032.0,105000000000.0,26945.0,10509.89876,1702440704.0,16100000.0
2151,ATG,BEL,6887.061277,0,0,180270944.0,68777260210.0,14974.0,6877.7260209999995,539140160.0,16200000.0
2164,ATG,BRB,506.6636983,1,0,30653478.0,5064959145.0,3500.0,506.49591449999997,946530176.0,16200000.0
2167,ATG,CAF,8830.323536,0,0,17789426.0,88494140118.0,1517.0,8849.414012000001,1157925632.0,16100000.0
2168,ATG,CAN,4157.128739,1,0,25721428.0,33990911757.0,2399.0,3399.091176,1604630656.0,19800000.0
2182,ATG,CYP,9392.433631999998,0,0,13700000.0,93791109521.0,636.0,9379.110951999999,820712448.0,16200000.0
2187,ATG,DMA,200.8016827,1,0,48612600.0,2077811099.0,3133.0,207.78110990000002,2731298560.0,15600000.0
2188,ATG,DNK,7407.823194,0,0,76135144.0,74701936201.0,4477.0,7470.19362,2538096384.0,16000000.0
2194,ATG,ESP,6185.640532,0,0,56559000.0,61044437785.0,3827.0,6104.443779,2440484864.0,16400000.0
2197,ATG,FIN,8179.870473999999,0,0,316475872.0,81864466328.0,34055.0,8186.446633,4402051072.0,16200000.0
2208,ATG,GIB,5920.938955,1,0,12063864.0,59114627026.0,2097.699951,5911.462703,17717407744.0,16200000.0
2223,ATG,HTI,1130.682157,0,0,15054945.0,11206792482.0,1425.0,1120.6792480000001,294580.0,16300000.0
2227,ATG,IRL,6192.120644,1,0,29020030.0,62320376209.0,2406.0,6232.037621,371281.0,16100000.0
2228,ATG,IRN,10948.62745,0,0,50699348.0,109000000000.0,3167.0,10869.86107,754113.0,16300000.0
2230,ATG,ISL,6065.7509789999995,0,0,3924807.0,60293680454.0,3100.0,6029.368045,468142.0,16300000.0
2232,ATG,ITA,7433.397469,0,0,19505640.0,74658557107.0,1457.8969730000001,7465.855711,300304.0,16100000.0
2233,ATG,JAM,1608.550396,1,0,633045568.0,83890265603.0,36609.0,8389.02656,271961.0,3100000.0
2235,ATG,JPN,13814.05055,0,0,364233344.0,137000000000.0,34290.0,13720.97724,331579.0,16300000.0
2243,ATG,LAO,15823.597130000002,0,0,30200000.0,158000000000.0,710.0,15759.0412,3610715.75,16200000.0
2246,ATG,LBY,7890.352406999999,0,0,505457920.0,76129558475.0,27076.0,7612.9558480000005,3289287.0,16800000.0
2248,ATG,LKA,15039.075340000001,0,0,181260736.0,150000000000.0,15055.0,15027.690819999998,7821432.0,16200000.0
2253,ATG,MAC,15619.67285,0,0,19173224.0,156000000000.0,1536.0,15618.37096,10421259.0,16200000.0
2263,ATG,MNG,12696.471529999999,0,0,65730000.0,127000000000.0,3839.0,12697.739,43410904.0,16200000.0
2269,ATG,MYS,17205.111719999997,0,0,932499328.0,171000000000.0,404749.25,17127.761290000002,70224864.0,16200000.0
2282,ATG,PER,3562.3581280000003,0,0,80831504.0,36464657134.0,4506.0,3646.465713,157708800.0,15800000.0
2283,ATG,PHL,16613.78834,1,0,625463936.0,165000000000.0,25230.91797,16476.71673,232947168.0,16300000.0
2284,ATG,PNG,16706.036640000002,1,0,32267604.0,168000000000.0,3529.0,16768.58175,214818928.0,16100000.0
2290,ATG,QAT,11408.479459999999,0,0,65623200.0,114000000000.0,3850.0,11402.70825,210135696.0,16200000.0
2297,ATG,SEN,4812.297447,0,0,30931542.0,47481520836.0,2412.0,4748.152084,321163040.0,16400000.0
2303,ATG,SOM,11668.06342,0,0,677430592.0,118000000000.0,26156.95313,11762.49994,89237.0,16000000.0
2307,ATG,SVK,7933.302403,0,0,355704128.0,77885072860.0,34422.0,7788.507286,73175.0,16500000.0
2309,ATG,SWE,7687.804069,0,0,650462848.0,78076021952.0,36739.0,7807.602195,101663.0,15900000.0
2316,ATG,THA,16095.557180000002,0,0,12203995.0,161000000000.0,2114.050049,16073.147519999999,179642.0,16200000.0
2325,ATG,UGA,10452.90561,1,0,55466188.0,105000000000.0,3194.0,10468.09806,57841.0,16200000.0
2331,ATG,VCT,443.9466131,1,0,1147474816.0,4452883218.0,401171.8438,445.28832180000006,13750006.0,16100000.0
2333,ATG,VNM,16329.807319999998,0,0,44000000.0,156000000000.0,795.0,15566.708209999999,19535722.0,17000000.0
2334,ATG,VUT,14743.24445,1,0,92586360.0,147000000000.0,4534.0,14710.74466,19107152.0,16200000.0
2339,ATG,ZAF,10796.30529,1,0,579900416.0,108000000000.0,27248.0,10827.84862,37632052.0,16100000.0
2342,AUS,ABW,15670.45895,1,0,215489392.0,152000000000.0,15136.0,15223.60116,15157067.0,16600000.0
2348,AUS,AND,16706.34579,0,0,35090704.0,172000000000.0,3552.0,17214.890919999998,40377560.0,15700000.0
2362,AUS,BGD,8667.331697,0,0,23169760.0,90711120609.0,1552.0,9071.112061,65691724.0,15500000.0
2369,AUS,BMU,17196.8256,1,0,17091114.0,167000000000.0,1440.0,16674.21055,987734208.0,16700000.0
2370,AUS,BOL,13370.458040000001,0,0,23374134.0,130000000000.0,1482.258057,13033.641759999999,631148096.0,16600000.0
2372,AUS,BRB,16486.76957,1,0,3627631.5,161000000000.0,3129.0,16142.200719999999,835916480.0,16500000.0
2384,AUS,CHN,8345.109612999999,0,0,109316264.0,78769169067.0,4563.0,7876.916906999999,3574800.0,17100000.0
2389,AUS,COL,14797.21448,0,0,24758804.0,143000000000.0,1569.0,14325.56254,4171650.0,16700000.0
2391,AUS,CPV,17640.58348,0,0,51600000.0,178000000000.0,887.0,17842.42497,4961250.0,16000000.0
2393,AUS,CUB,15412.912180000001,0,0,25252412.0,147000000000.0,1506.873047,14703.47019,5120000.0,17000000.0
2413,AUS,ESP,17072.920990000002,0,0,4153396.75,177000000000.0,3158.0,17686.213630000002,9111111.0,15600000.0
2417,AUS,FIN,14849.458040000001,0,0,37970012.0,152000000000.0,3586.0,15200.295730000002,3350000.0,15800000.0
2424,AUS,FSM,4781.786787,1,0,12344245.0,45935311054.0,2130.399902,4593.531105,12793900.0,16800000.0
2437,AUS,GLP,16585.393969999997,0,0,760422336.0,162000000000.0,26882.23828,16171.204290000001,44357164.0,16600000.0
2443,AUS,GRL,16169.676269999998,0,0,65165496.0,163000000000.0,3858.0,16299.23034,27607156.0,16000000.0
2444,AUS,GTM,14020.073880000002,0,0,20886076.0,135000000000.0,1457.0,13498.70519,24250010.0,16800000.0
2445,AUS,GUF,16176.98129,0,0,221988784.0,160000000000.0,15217.0,15983.410409999999,27214298.0,16400000.0
2455,AUS,IDN,5077.672189,0,0,31617760.0,54991159897.0,2427.0,5499.11599,87219000.0,14900000.0
2458,AUS,IRL,16895.02656,1,0,1179309312.0,172000000000.0,397626.0938,17214.18473,278253152.0,15900000.0
2461,AUS,ISL,16443.61184,0,0,414667872.0,166000000000.0,34531.0,16616.79071,410126816.0,16000000.0
2471,AUS,KHM,6722.644237,0,0,50900000.0,70297734727.0,983.0,7029.773473,364473152.0,15500000.0
2477,AUS,LAO,7309.500642,0,0,27155812.0,77270124385.0,1531.758057,7727.012438,535973952.0,15300000.0
2479,AUS,LBR,16020.33546,1,0,378371328.0,164000000000.0,34586.0,16435.27058,741294976.0,15800000.0
2482,AUS,LKA,8274.804197,0,0,734528256.0,87501159313.0,37000.0,8750.115931,799994368.0,15300000.0
2495,AUS,MDG,9531.219179000002,0,0,234481664.0,100000000000.0,15299.0,10041.11783,5642072064.0,15400000.0
2498,AUS,MEX,13430.112669999999,0,0,634864576.0,130000000000.0,27697.0,12972.815040000001,7828534784.0,16700000.0
2499,AUS,MHL,5352.226657,1,0,12484613.0,50181099976.0,2146.75,5018.109998,3744196.5,17300000.0
2511,AUS,MYS,6084.200278,0,0,43420688.0,66147624304.0,3625.0,6614.76243,5577896.0,14900000.0
2513,AUS,NCL,2503.379168,0,0,813682560.0,19702465795.0,27707.94336,1970.24658,4966887.0,20600000.0
2523,AUS,NZL,2736.3605390000002,1,0,112314328.0,22260932002.0,4592.0,2226.0932,8173722.0,19900000.0
2529,AUS,PER,13279.62277,0,0,1240528384.0,128000000000.0,394111.6563,12801.04155,11015491.0,16800000.0
2530,AUS,PHL,5896.923465,1,0,68191200.0,62672681703.0,3867.0,6267.26817,11443850.0,15200000.0
2540,AUS,PYF,6673.043414,0,0,59200676.0,61197349082.0,3235.0,6119.734907999999,14192826.0,17600000.0
2541,AUS,QAT,11887.72124,0,0,3863238.5,124000000000.0,3187.0,12382.58273,15395436.0,15500000.0
2544,AUS,RUS,13424.89662,0,0,27044170.0,145000000000.0,1590.0,14495.476190000001,22229114.0,15000000.0
2563,AUS,SWE,15385.40163,0,0,71215200.0,156000000000.0,3875.0,15595.85583,38035916.0,16000000.0
2567,AUS,TCA,16146.870069999999,1,0,470815168.0,157000000000.0,34715.0,15656.792290000001,36130776.0,16700000.0
2568,AUS,TCD,14284.19242,0,0,12625100.0,150000000000.0,2163.100098,14968.26016,31942032.0,15400000.0
2571,AUS,TJK,11274.30347,0,0,790434560.0,117000000000.0,37060.0,11693.79593,29526342.0,15600000.0
2580,AUS,TWN,7022.243828,0,0,119895816.0,72563965455.0,4621.0,7256.396545999999,44169168.0,15700000.0
2585,AUS,USA,14802.03194,1,0,33856336.0,149000000000.0,2457.0,14944.64591,65316208.0,16000000.0
2587,AUS,UZB,11454.61917,0,0,26911384.0,118000000000.0,1612.0,11818.8383,71814328.0,15700000.0
2598,AUS,YUG,15187.87069,0,0,1323959680.0,157000000000.0,390628.2813,15679.55266,94786864.0,15700000.0
2599,AUS,ZAF,10497.04032,1,0,5328602.5,110000000000.0,3216.0,11040.89492,88738856.0,15400000.0
2842,AUT,ABW,8632.970803,0,0,42071624.0,87090358090.0,3761.0,8709.035809,95662848.0,16000000.0
2844,AUT,AFG,4567.30199,0,0,74648000.0,45602773779.0,3963.0,4560.277378,119371256.0,16200000.0
2866,AUT,BHR,3910.214282,0,0,61100004.0,38383120444.0,1279.0,3838.312044,314391904.0,16500000.0
2883,AUT,CHL,12434.31869,0,0,29314634.0,125000000000.0,1634.241943,12505.61678,142341472.0,16100000.0
2886,AUT,CMR,4698.715346,0,0,672445248.0,49509126989.0,28660.0,4950.912699,832075904.0,15400000.0
2887,AUT,COD,5955.94166,0,0,21380090.0,58413999412.0,1570.0,5841.399941,982382912.0,16500000.0
2888,AUT,COG,5795.070493,0,0,5830747.0,58351196446.0,3306.0,5835.119645000001,962046336.0,16100000.0
2897,AUT,CYP,2079.3121109999997,0,0,709927808.0,20143753786.0,37240.0,2014.3753789999998,1186320128.0,16700000.0
2902,AUT,DJI,4812.15443,0,0,1750900736.0,47690949452.0,380361.8438,4769.094945000001,2229759232.0,16300000.0
2912,AUT,ESP,1703.054667,0,0,23771882.0,18117744262.0,1596.0,1811.7744260000002,2511897856.0,15200000.0
2918,AUT,FJI,16344.18656,0,0,62377092.0,163000000000.0,3318.0,16298.74769,6132867072.0,16200000.0
2919,AUT,FLK,13074.070179999999,0,0,26256226.0,131000000000.0,1696.0,13143.93078,4539261952.0,16100000.0
2920,AUT,FRA,975.7690828,0,0,11524164.0,10332194993.0,1738.0,1033.219499,5850289664.0,15300000.0
2934,AUT,GEO,2333.705083,0,0,45737884.0,23336812557.0,3824.0,2333.681256,42782108.0,16200000.0
2941,AUT,GNQ,5067.998755,0,0,40382536.0,49952200478.0,2510.0,4995.220047999999,64095800.0,16400000.0
2943,AUT,GRD,8042.9518769999995,0,0,124762272.0,81339743826.0,4740.0,8133.974383,65212996.0,16000000.0
2948,AUT,GUY,8234.698606,0,0,705903424.0,83003603444.0,28888.0,8300.360344,81386504.0,16000000.0
2951,AUT,HRV,342.4475368,0,0,31979216.0,2666026351.0,1660.659058,266.6026351,225181344.0,20800000.0
2956,AUT,IND,6155.083505,0,0,1384306816.0,59818305725.0,377000.0,5981.830572999999,421072960.0,16600000.0
2963,AUT,ITA,700.9222122,0,1,5359358.5,7632939606.0,3336.0,763.2939606000001,4034001.75,14900000.0
2977,AUT,KWT,3488.286027,0,0,823223232.0,34082155463.0,37300.0,3408.215546,106832104.0,16600000.0
2980,AUT,LBR,5229.95842,0,0,245987296.0,53180880757.0,15642.0,5318.088076,216008080.0,15900000.0
2984,AUT,LKA,7543.910823,0,0,558040128.0,74863558500.0,36049.0,7486.35585,496192608.0,16300000.0
3006,AUT,MTQ,7791.993098000001,0,0,31591896.0,78766522960.0,1687.4160160000001,7876.652295999999,2461467392.0,16000000.0
3013,AUT,NFK,16896.32765,0,0,42670760.0,168000000000.0,2524.0,16789.34203,4866279424.0,16300000.0
3016,AUT,NIC,9833.189258,0,0,298836992.0,99159363898.0,26249.0,9915.93639,103902.9844,16000000.0
3021,AUT,NZL,18097.67556,0,0,246238784.0,182000000000.0,15699.0,18153.16371,5659671.0,16100000.0
3023,AUT,PAK,5147.648862,0,0,710536960.0,50950211132.0,29128.0,5095.021113000001,6032031.0,16300000.0
3024,AUT,PAN,9680.379156,0,0,125470616.0,96982969053.0,4774.0,9698.296905,5772256.0,16100000.0
3026,AUT,PHL,10105.73288,0,0,47382972.0,98476510497.0,3888.0,9847.65105,4964288.0,16600000.0
3027,AUT,PNG,13659.169390000001,0,0,527053248.0,137000000000.0,36435.0,13734.439069999999,4903152.0,16100000.0
3034,AUT,PRY,10862.507959999999,0,0,80080792.0,110000000000.0,4074.0,10980.013429999999,14666679.0,16000000.0
3035,AUT,PYF,16372.980480000002,0,0,28219892.0,164000000000.0,1717.0,16374.334780000001,16971264.0,16200000.0
3039,AUT,ROM,840.0266042999999,0,0,64500000.0,8569456922.0,1346.0,856.9456922,22426138.0,15900000.0
3041,AUT,RWA,5738.470157,0,0,839344768.0,57336399718.0,37390.0,5733.639972,27880986.0,16200000.0
3046,AUT,SEN,4743.185365,0,0,28880094.0,48437024368.0,8643.650391,4843.702437,50635396.0,15800000.0
3047,AUT,SGP,9808.071866,0,0,13420467.0,97146811175.0,2244.850098,9714.681117,60331356.0,16300000.0
3050,AUT,SLE,5115.926595,0,0,24384788.0,52158087994.0,1614.0,5215.808799,99945216.0,15900000.0
3053,AUT,SOM,5689.441721,0,0,62152536.0,58346973686.0,3340.0,5834.6973689999995,54239160.0,15800000.0
3059,AUT,SVK,294.7692978,0,1,972708480.0,556681961.2,32677.742189999997,55.66819612,73167248.0,85600000.0
3061,AUT,SWE,1228.473348,0,0,12195122.0,12424785057.0,1754.0,1242.4785060000002,118728480.0,16000000.0
3071,AUT,THA,8546.018871,0,0,5182111.5,84407023847.0,3367.0,8440.702384999999,69021912.0,16400000.0
3079,AUT,TUR,1640.477368,0,0,2002302848.0,16017306894.0,375055.4688,1601.730689,88782976.0,16600000.0
3081,AUT,TWN,9127.572887,0,0,64199996.0,90068462177.0,1382.0,9006.846218,3233075.0,16400000.0
3082,AUT,TZA,6380.010458,0,0,128607496.0,65135673192.0,4809.0,6513.567319,4798080.0,15800000.0
3090,AUT,UZB,4215.698424,0,0,255803648.0,41613873453.0,15754.0,4161.387345,7083199.5,16400000.0
3102,AUT,YUG,612.0289033,0,0,25504482.0,4891181564.0,1627.0,489.1181563999999,17720998.0,20200000.0
3106,AUT,ZWE,7560.096964,0,0,316872000.0,74892868224.0,26418.0,7489.286822,15445447.0,16300000.0
3295,AZE,ABW,11421.97885,0,0,92405208.0,115000000000.0,4176.0,11488.460309999999,52697124.0,16100000.0
3296,AZE,AFG,1821.7186800000002,0,0,6593983.5,18178547632.0,3461.0,1817.8547629999998,53548048.0,16200000.0
3297,AZE,AGO,6652.019938,0,0,28325404.0,66406609576.0,9028.099609,6640.6609579999995,59679336.0,16200000.0
3300,AZE,ARE,1815.1700469999998,0,0,14008151.0,18197966364.0,2293.899902,1819.796636,77897784.0,16100000.0
3306,AZE,BDI,5247.022185,0,0,28354858.0,52966915277.0,1777.0,5296.691528,155018096.0,16000000.0
3307,AZE,BEL,3594.739205,0,0,599684864.0,36609734690.0,37602.0,3660.9734689999996,189476976.0,15900000.0
3312,AZE,BHR,1592.9805390000001,0,0,2716856320.0,15757593700.0,369281.9063,1575.75937,388321600.0,16400000.0
3314,AZE,BIH,2565.5465,0,0,260947872.0,26121439049.0,15864.0,2612.143905,432857344.0,15900000.0
3332,AZE,COL,12321.69393,0,0,49150964.0,124000000000.0,4046.0,12436.06575,2901276160.0,16000000.0
3341,AZE,DEU,3218.327463,0,0,860469184.0,30606668035.0,37860.0,3060.666803,17065527296.0,17000000.0
3348,AZE,EGY,1980.9331920000002,0,0,141639728.0,20402955788.0,4915.0,2040.2955789999999,33492391936.0,15700000.0
3353,AZE,FJI,14600.86683,0,0,36582392.0,145000000000.0,1798.000977,14538.66155,48071421952.0,16200000.0
3358,AZE,GBR,3987.3831950000003,0,0,14173853.0,39720700551.0,2310.25,3972.0700549999997,56083341312.0,16200000.0
3363,AZE,GLP,10487.92656,0,0,829917888.0,106000000000.0,38020.0,10588.46601,70787801088.0,16000000.0
3365,AZE,GNB,6997.219886,0,0,13833992.0,70851875645.0,1833.0,7085.187565,81589280768.0,16000000.0
3366,AZE,GNQ,5769.321003,0,0,867034304.0,57873898554.0,30089.0,5787.389854999999,87944470528.0,16100000.0
3371,AZE,GUF,10638.32093,0,0,6395965.0,107000000000.0,3493.0,10676.22236,183000000000.0,16100000.0
