,iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,Remotenss,Trade Flow
23993,IRQ,GAB,5214.017373,0,0,35442221056,51677652188,530.9459839,5167.765219,16300000,
23994,IRQ,GBR,4216.351494,0,0,116758904,40898646458,52.6629982,4089.864646,16700000,
23995,IRQ,GBRIND,,0,0,3.15E+11,31620692367,11128.24609,3162.069237,0,
23996,IRQ,GBRSOM,,0,0,9335177216,25469377306,2707.804932,2546.937731,0,
23997,IRQ,GEO,961.1976289,0,0,1.16E+12,9328839857,1263589.625,932.8839857,16700000,
23998,IRQ,GHA,5568.579613,0,0,3130271744,41210038886,10124.57227,4121.003889,21900000,
23999,IRQ,GIB,4542.160849,0,0,55660367872,45053884264,15419.49316,4505.388426,16300000,
24000,IRQ,GIN,6417.513567,0,0,4394744832,64704586948,17635.78125,6470.458695,16000000,
24001,IRQ,GLP,10470.1146,0,0,1.70E+12,1.05E+11,65659.78906,10463.3117,16200000,
24002,IRQ,GMB,6533.250652,0,0,6722528768,65066374048,2978.339111,6506.637405,16200000,
24003,IRQ,GNB,6543.406073,0,0,,65063810711,105.2750015,6506.381071,16300000,
24004,IRQ,GNQ,5026.543512,0,0,9200880640,49435643480,25732.92773,4943.564348,16400000,
24005,IRQ,GRC,1997.524557,0,0,5138506240,19325357729,10049.79199,1932.535773,16700000,
24006,IRQ,GRD,10752.57198,0,0,40271568896,1.07E+11,9464,10724.68683,16200000,
24007,IRQ,GRL,6885.325164,0,0,1591506432,69922436752,385,6992.243675,15900000,
24008,IRQ,GTM,12890.54263,0,0,494854624,1.29E+11,247.4980011,12855.06031,16200000,
24009,IRQ,GUF,10412.30167,0,0,7799002624,1.03E+11,2900.24707,10326.51167,16300000,
24010,IRQ,GUY,10794.23569,0,0,10031562752,1.07E+11,3825,10743.13685,16300000,
24011,IRQ,HKG,6814.083174,0,0,11729475584,68498610528,7736.130859,6849.861053,16100000,
24012,IRQ,HND,12639.30082,0,0,3.77E+12,1.27E+11,127561.4922,12657.99585,16200000,
24013,IRQ,HRV,2767.826707,0,0,135598672,27803154655,20.75600052,2780.315466,16100000,
24014,IRQ,HTI,11198.55009,0,0,43509891072,1.12E+11,9295.78418,11170.14842,16200000,
24015,IRQ,HUN,2641.725642,0,0,19470286848,26404717602,1333.577026,2640.47176,16200000,
24016,IRQ,IDN,7921.93841,0,0,31912001536,78984033686,42542.97656,7898.403369,16200000,
24017,IRQ,IND,3455.11347,0,0,,32406893333,102.3929977,3240.689333,17200000,
24018,IRQ,IRL,4595.670463,0,0,9.73E+11,45353532788,22728.25391,4535.353279,16400000,
24019,IRQ,IRN,742.4937369,0,1,5212806144,6962302234,372.3880005,696.2302234,17200000,
24020,IRQ,ISL,5569.151503,0,0,856913216,55756810661,853.0689697,5575.681066,16200000,
24021,IRQ,ISR,959.2548236,1,0,8891576320,9089195837,13780.1084,908.9195837,17100000,
24022,IRQ,ITA,3040.589127,0,0,1.38E+11,29454450327,32957.62109,2945.445033,16700000,
24023,IRQ,JAM,11607.6206,0,0,9297085440,31336947057,2132.822021,3133.694706,59900000,
24024,IRQ,JOR,872.7168404,1,1,3.72E+11,8058220225,76156.97656,805.8220225,17500000,
24025,IRQ,JPN,8150.472924,0,0,5.36E+12,83460361307,1350695,8346.036131,15800000,
24026,IRQ,KAZ,2840.662986,0,0,25293240320,30213157691,3743.760986,3021.315769,15200000,
24027,IRQ,KEN,3964.125205,0,0,1.37E+11,39300268240,16791.42578,3930.026824,16300000,
24028,IRQ,KGZ,2758.606083,0,0,98641379328,28306802977,88809.20313,2830.680298,15800000,
24029,IRQ,KHM,6502.016775,0,0,1.42E+11,65779188695,4586.896973,6577.91887,16000000,
24030,IRQ,KNA,10229.72744,0,0,2.24E+12,1.05E+11,80425.82031,10462.59616,15800000,
24031,IRQ,KOR,7294.054873,0,0,6169202176,72424674857,2069.27002,7242.467486,16300000,
24032,IRQ,KWT,565.2380529,1,1,830008896,5573842809,180.8899994,557.3842809,16400000,
24033,IRQ,LAO,6075.428852,0,0,4.65E+11,60020222094,29496.04688,6002.022209,16400000,
24034,IRQ,LBN,875.264234,1,0,,8246741077,161.3359985,824.6741077,17200000,
24035,IRQ,LBR,6420.688023,0,0,5623045632,64145223808,419.4549866,6414.522381,16200000,
24036,IRQ,LBY,2706.424621,1,0,,28949140204,53.31399918,2894.91402,15100000,
24037,IRQ,LCA,10569.30713,0,0,348477504,1.05E+11,733.6610107,10528.7293,16200000,
24038,IRQ,LKA,4646.123882,0,0,,46820940331,34.63999939,4682.094033,16000000,
24039,IRQ,LSO,7223.911146,0,0,16758055936,71894109249,21659.48828,7189.410925,16300000,
24040,IRQ,LTU,2911.675048,0,0,1.75E+11,28027461415,85660.89844,2802.746142,16800000,
24041,IRQ,LUX,3637.717263,0,0,6563945984,36102569760,10980.62305,3610.256976,16300000,
24042,IRQ,LVA,3034.159174,0,0,38359552000,30439653785,10155.03613,3043.965378,16100000,
24043,IRQ,MAC,6797.116699,0,0,7245639168,67996217317,1255.881958,6799.621732,16200000,
24044,IRQ,MAR,4737.065379,1,0,1.22E+11,47692873357,30158.76758,4769.287336,16100000,
24045,IRQ,MDA,2030.008351,0,0,7140389888,20016054420,4046.900879,2001.605442,16400000,
24046,IRQ,MDG,5863.571308,0,0,1109027712,58189723697,500.8699951,5818.97237,16300000,
24047,IRQ,MDV,4449.544875,0,0,577699456,44292118501,1807.108032,4429.21185,16200000,
24048,IRQ,MEX,12863.32032,0,0,46300454912,1.30E+11,11342.63086,12986.01199,16000000,
24049,IRQ,MKD,2243.843282,0,0,80508502016,22286372839,9920.362305,2228.637284,16300000,
24050,IRQ,MLI,5702.056579,0,0,4.21E+11,57638378163,7996.86084,5763.837816,16000000,
24051,IRQ,MLT,2780.768573,0,0,1.12E+11,27376907213,4408.100098,2737.690721,16400000,
24052,IRQ,MMR,5375.88932,0,0,1991678336,54674957348,79.31600189,5467.495735,15900000,
24053,IRQ,MNG,5248.477285,0,0,15788572672,53633075148,1129.302979,5363.307515,15800000,
24054,IRQ,MOZ,6147.153773,0,0,35757850624,44973668506,4267.558105,4497.366851,22100000,
24055,IRQ,MRT,6130.551939,0,0,463339680,61915694933,53.65000153,6191.569493,16000000,
24056,IRQ,MTQ,10529.81564,0,0,1491461760,1.05E+11,56.81000137,10497.75623,16200000,
24057,IRQ,MUS,6128.209495,0,0,33916551168,61094674695,7305.888184,6109.46747,16200000,
24058,IRQ,MWI,5441.716717,0,0,1509211776,53802594015,2057.331055,5380.259401,16400000,
24059,IRQ,MYS,6968.825711,0,0,10893072384,68126026474,3828.418945,6812.602647,16500000,
24060,IRQ,NCL,14194.68797,0,0,,1.43E+11,162.8070068,14258.79631,16100000,
24061,IRQ,NER,4550.6485,0,0,1.56E+11,47985436821,11045.01074,4798.543682,15300000,
24062,IRQ,NGA,4913.32776,0,0,3110044416,51698726240,1231.69397,5169.872624,15400000,
24063,IRQ,NIC,12758.6495,0,0,1.02E+13,1.27E+11,314102.625,12743.83776,16200000,
24064,IRQ,NLD,3777.792456,0,0,48327745536,37820034979,3545.191895,3782.003498,16200000,
24065,IRQ,NOR,3942.249589,0,0,1.37E+11,38377836528,10514.84375,3837.783653,16600000,
24066,IRQ,NPL,3871.531435,0,0,15075127296,39455753961,6072.23291,3945.575396,15900000,
24067,IRQ,NRU,12984.55896,0,0,13000596480,1.30E+11,29726.80273,13014.17263,16100000,
24068,IRQ,NZL,15526.5935,0,0,3474018560,1.56E+11,36.79100037,15600.87023,16100000,
24069,IRQ,OMN,1711.898486,1,0,718044544,17570121756,88.3030014,1757.012176,15800000,
24070,IRQ,PAK,2546.523038,0,0,289457152,23847777725,104.7689972,2384.777773,17300000,
24071,IRQ,PAN,12548.56392,0,0,6279686656,1.25E+11,22293.7207,12455.43409,16300000,
24072,IRQ,PER,13595.56584,0,0,10732364800,1.36E+11,405.5119934,13646.06537,16100000,
24073,IRQ,PHL,8006.122525,0,0,1804914560,78921616205,758.4099731,7892.161621,16400000,
24074,IRQ,PNG,11619.40825,0,0,4181363968,1.18E+11,5607.200195,11766.34644,16000000,
24075,IRQ,POL,2889.843032,0,0,1.67E+12,28130477761,63700.30078,2813.047776,16600000,
24076,IRQ,PRK,7090.434919,0,0,3816315904,70798183506,15700.43555,7079.818351,16200000,
24077,IRQ,PRT,4823.049551,0,0,2.92E+11,47824144834,168240.4063,4782.414483,16300000,
24078,IRQ,PRY,12566.13465,0,0,1.56E+12,1.26E+11,202401.5781,12572.78739,16200000,
24079,IRQ,PYF,17738.13637,0,0,28515082240,1.78E+11,10777.5,17773.13615,16100000,
24080,IRQ,QAT,1116.304019,1,0,3.23E+11,11311512306,5018.573242,1131.151231,16000000,
24081,IRQ,REU,6175.362736,0,0,17385508864,61413749562,70291.15625,6141.374956,16300000,
24082,IRQ,ROM,2126.65488,0,0,1098653056,19980881970,4190.154785,1998.088197,17200000,
24083,IRQ,RUS,2786.110429,0,0,31898261504,25469517222,15368.75879,2546.951722,17700000,
24084,IRQ,RWA,4246.015433,0,0,1491778560,42010902568,48.39300156,4201.090257,16300000,
24085,IRQ,SAU,1171.707104,1,1,2.36E+11,9935663333,8952.541992,993.5663333,19100000,
24086,IRQ,SDN,2455.42668,1,0,7068641792,23004604033,16590.8125,2300.460403,17300000,
24087,IRQ,SEN,6519.41271,0,0,,65165889776,10.07900047,6516.588978,16200000,
24088,IRQ,SGP,7104.523145,0,0,29272096768,71286107849,2057.158936,7128.610785,16100000,
24089,IRQ,SHN,7945.686681,0,0,14710048768,76306619341,35400.62109,7630.661934,16800000,
24090,IRQ,SLB,12893.41681,0,0,27127459840,1.30E+11,2987.772949,12951.0393,16100000,
24091,IRQ,SLE,6488.888734,0,0,630250624,64964014034,1714.619995,6496.401403,16200000,
24092,IRQ,SLV,12861.223,0,0,1.10E+11,1.28E+11,3419.581055,12835.70185,16200000,
24093,IRQ,SOM,3321.610672,0,0,7876844032,34818582029,16112.33301,3481.858203,15400000,
24094,IRQ,SPM,8118.093404,0,0,,80959799011,24763.35352,8095.979901,16200000,
24095,IRQ,STP,5423.33931,0,0,,53790545097,57.52199936,5379.05451,16300000,
24096,IRQ,SUR,10524.28152,0,0,25791799296,1.05E+11,7199.077148,10528.76848,16200000,
24097,IRQ,SVK,2725.0542,0,0,1.31E+11,28023637868,10510.78516,2802.363787,15700000,
24098,IRQ,SVN,2904.993531,0,0,8886956032,28967786931,14832.25488,2896.778693,16200000,
24099,IRQ,SWE,3552.564391,0,0,,34779392108,31.40200043,3477.939211,16500000,
24100,IRQ,SWZ,6816.40015,0,0,15579943936,67891162800,6379.162109,6789.11628,16200000,
24101,IRQ,SYC,4389.804987,0,0,7.74E+11,43777844077,50004.44141,4377.784408,16200000,
24102,IRQ,SYR,761.6941394,1,1,2.06E+11,7504103180,5591.571777,750.410318,16400000,
24103,IRQ,TCA,10902.03112,0,0,,1.09E+11,259,10863.81305,16200000,
24104,IRQ,TCD,3825.358852,1,0,3.44E+11,37965691082,9519.374023,3796.569108,16300000,
24105,IRQ,TGO,5350.677579,0,0,3152573696,53761682806,528.5349731,5376.168281,16100000,
24106,IRQ,THA,6027.234332,0,0,1.58E+11,60410491593,96017.32031,6041.049159,16100000,
24107,IRQ,TJK,2274.35282,0,0,,22639449433,55.22700119,2263.944943,16200000,
24108,IRQ,TKM,1458.642687,0,0,206268976,13615417468,103.5159988,1361.541747,17300000,
24109,IRQ,TON,15870.2019,0,0,27417722880,1.59E+11,92191.21094,15901.79244,16100000,
24110,IRQ,TTO,10839.48452,0,0,1.09E+11,1.08E+11,20058.03516,10794.59881,16200000,
24111,IRQ,TUN,3160.326733,1,0,4570382336,31212739356,10817.34961,3121.273936,16400000,
24112,IRQ,TUR,1353.150672,0,1,62207188992,12610534590,32984.19141,1261.053459,17400000,
24113,IRQ,TWN,7341.226154,0,0,73052585984,73886126060,22685.63281,7388.612606,16100000,
24114,IRQ,TZA,4491.725334,0,0,84420452352,44949888279,155257.3906,4494.988828,16200000,
24115,IRQ,UGA,3873.239891,0,0,4115008768,38732497645,1805.199951,3873.249764,16200000,
24116,IRQ,UKR,1974.544416,0,0,2518040832,22147093723,874.15802,2214.709372,14400000,
24117,IRQ,URY,12932.12399,0,0,25243224,1.29E+11,9.859999657,12908.419,16200000,
24118,IRQ,USA,10911.50355,0,0,28677453824,1.08E+11,4654.147949,10836.08573,16300000,
24119,IRQ,USSR,,0,0,10870333440,25469517222,1613.489014,2546.951722,0,
24120,IRQ,UZB,2248.246216,0,0,19584751616,23612890559,6994.451172,2361.289056,15400000,
24121,IRQ,VCT,10643.76428,0,0,168132688,1.06E+11,178.4839935,10606.0748,16200000,
24122,IRQ,VEN,11422.3573,0,0,,1.13E+11,152.0879974,11279.1471,16400000,
24123,IRQ,VNM,6579.277962,0,0,32401524736,61462811755,29774.5,6146.281176,17300000,
24124,IRQ,VUT,14103.50922,0,0,11401835520,1.42E+11,773.7290039,14199.5674,16100000,
24125,IRQ,WDEU,,0,0,,34524514511,28.51099968,3452.451451,0,
24126,IRQ,WSM,15736.96284,0,0,5.25E+11,1.58E+11,16754.96289,15775.04204,16100000,
24127,IRQ,YAR,,1,0,110773384,19993845280,106.6200027,1999.384528,0,
24128,IRQ,YEM,2116.271554,1,0,648952064,19993845280,549.1619873,1999.384528,17100000,
24129,IRQ,YMD,,1,0,2587722496,22870747600,620.6010132,2287.07476,0,
24130,IRQ,YUG,2401.724307,0,0,47282421760,24142250972,52543.83984,2414.225097,16100000,
24131,IRQ,ZAF,7222.906927,0,0,51849945088,68418094915,6283.402832,6841.809492,17100000,
24132,IRQ,ZMB,5583.588712,0,0,1.63E+11,56837527582,5413.971191,5683.752758,15900000,
24133,IRQ,ZWE,5996.487215,0,0,3587622656,58667509100,11628.7666,5866.75091,16500000,
24134,ISL,ABW,6857.101181,0,0,3.17E+11,68217969751,38063.16406,6821.796975,16300000,
24135,ISL,AFG,6564.804103,0,0,8985797632,66481980854,320.7160034,6648.198085,16000000,
24136,ISL,AGO,8765.36583,0,0,17740050432,86325058055,2034.31897,8632.505805,16400000,
24137,ISL,ALB,3679.853163,0,0,4611548672,36700346777,3559.519043,3670.034678,16200000,
24138,ISL,ANT,6741.101753,0,0,1.99E+11,68194280464,29021.93945,6819.428046,16000000,
24139,ISL,ARE,6888.304365,0,0,1.66E+11,69139358741,7154.600098,6913.935874,16100000,
24140,ISL,ARG,11375.39776,0,0,11933894656,1.14E+11,27500.51563,11434.90722,16100000,
24141,ISL,ARM,4924.118722,0,0,7845171200,49453310407,14565.48242,4945.331041,16100000,
24142,ISL,ATG,6065.750979,0,0,1.11E+11,60293680454,45593.30078,6029.368045,16300000,
24143,ISL,AUS,16443.61184,0,0,2.34E+11,1.66E+11,46881.01953,16616.79071,16000000,
24144,ISL,AUSVIC,,0,0,63988854784,1.70E+11,3634.487061,16962.0391,0,
24145,ISL,AUT,2852.089131,0,0,22260596736,28881303511,5172.940918,2888.130351,16000000,
24146,ISL,AUTHUN,,0,0,17145758720,28876945175,10238.76172,2887.694518,0,
24147,ISL,AZE,5118.491417,0,0,4832070656,51840113132,7930.929199,5184.011313,16000000,
24148,ISL,BDI,8605.896459,0,0,996174592,85984787744,336.7070007,8598.478774,16200000,
24149,ISL,BEL,2120.492088,0,0,1.20E+11,21273254272,2015.624023,2127.325427,16100000,
24150,ISL,BEN,6571.838028,0,0,307145024,67111565725,71.68499756,6711.156573,15800000,
24151,ISL,BFA,5994.257665,0,0,1382690944,59711732873,4619.5,5971.173287,16200000,
24152,ISL,BGD,8652.764657,0,0,3311630592,86590080004,3777.066895,8659.008,16200000,
24153,ISL,BGR,3761.955895,0,0,506363008,37014785941,105.4759979,3701.478594,16400000,
24154,ISL,BHR,6548.863494,0,0,43322191872,65581833817,20424,6558.183382,16200000,
24155,ISL,BHS,5874.270607,0,0,9743625216,58628396777,7154.870117,5862.839678,16200000,
24156,ISL,BIH,3311.365199,0,0,2730331648,33699286905,281.5799866,3369.928691,15900000,
24157,ISL,BLR,2987.826602,0,0,1.42E+11,29546338575,177392.25,2954.633858,16400000,
24158,ISL,BLZ,7163.636979,0,0,1.83E+11,71176876118,5312.437012,7117.687612,16300000,
24159,ISL,BMU,4616.980726,0,0,17117946880,45938504727,21102.64063,4593.850473,16300000,
24160,ISL,BOL,9853.791136,0,0,7829570048,97915945630,12715.46484,9791.594563,16300000,
24161,ISL,BRA,9397.481689,0,0,20304834560,99831355765,24882.79297,9983.135577,15200000,
24162,ISL,BRB,6402.701528,0,0,26549819392,63708123664,25544.56445,6370.812366,16300000,
24163,ISL,BRN,11538.95185,0,0,2439403776,1.16E+11,6043.157227,11555.24974,16200000,
24164,ISL,BWA,10586.53935,0,0,8658772992,1.07E+11,4286.187988,10705.30283,16000000,
24165,ISL,CAF,7328.777008,0,0,3.83E+11,73912307343,42095.22266,7391.230734,16000000,
24166,ISL,CAN,4389.40959,0,0,4072315136,38605445608,85.77899933,3860.544561,18400000,
24167,ISL,CHE,2614.732874,0,0,,26197290219,32.43000031,2619.729022,16100000,
24168,ISL,CHL,11687.00599,0,0,8239835648,1.17E+11,2291.64502,11656.16999,16200000,
24169,ISL,CHN,8321.633711,0,0,27350855680,89424260362,4924.256836,8942.426036,15100000,
24170,ISL,CIV,6619.133187,0,0,,66955734456,273.7749939,6695.573446,16000000,
24171,ISL,CMR,7011.58631,0,0,1.32E+11,72186342830,37439.42578,7218.634283,15700000,
24172,ISL,COD,8467.304122,0,0,7.51E+11,82100687478,122070.9609,8210.068748,16700000,
24173,ISL,COG,8159.732412,0,0,16144634880,82025205029,14786.58105,8202.520503,16100000,
24174,ISL,COL,7735.626322,0,0,58904842240,78030171458,5407.579102,7803.017146,16000000,
24175,ISL,COM,10066.53945,0,0,1.64E+11,1.00E+11,7910.5,10027.84445,16200000,
24176,ISL,CPV,5406.029224,0,0,509102272,54738364843,188.901001,5473.836484,16000000,
24177,ISL,CRI,7718.715615,0,0,5.81E+11,76887700521,248037.8594,7688.770052,16200000,
24178,ISL,CUB,6314.045184,0,0,39685013504,62868039149,37712.42188,6286.803915,16200000,
24179,ISL,CUW,,0,0,2.41E+11,68194280464,29854.23828,6819.428046,0,
24180,ISL,CYM,6653.602524,0,0,,66221333901,19978.75586,6622.13339,16300000,
24181,ISL,CYP,4877.53763,0,0,1.68E+11,48747047565,17388.4375,4874.704757,16200000,
24182,ISL,CZE,2691.69316,0,0,32453406720,26361604743,3396.75293,2636.160474,16500000,
24183,ISL,CZSK,,0,0,15560829952,26361604743,1341.578979,2636.160474,0,
24184,ISL,DEU,2316.601774,0,0,2.58E+11,23864960332,8429.991211,2386.496033,15700000,
24185,ISL,DJI,7651.517051,0,0,1.37E+12,76555253087,143201.6719,7655.525309,16200000,
24186,ISL,DMA,6226.973609,0,0,4994877952,62024171410,10288.82813,6202.417141,16200000,
24187,ISL,DNK,2027.886775,0,0,819795904,21060877243,1148.958008,2106.087724,15600000,
24188,ISL,DOM,6217.731507,0,0,27239155712,62066759564,557.7630005,6206.675956,16200000,
24189,ISL,DZA,3570.172054,0,0,3505521152,34743687432,64.79799652,3474.368743,16600000,
24190,ISL,ECU,8688.819303,0,0,,84857189265,37.40399933,8485.718927,16600000,
24191,ISL,EDEU,,0,0,14645710848,23864960332,1322.696045,2386.496033,0,
24192,ISL,EGY,5254.683393,0,0,,52708682636,30.95899963,5270.868264,16100000,
24193,ISL,ERI,7126.839583,0,0,2.52E+11,70851882168,52356.37891,7085.188217,16300000,
24194,ISL,ESP,2980.694474,0,0,8.48E+11,28930775123,46773.05469,2893.077512,16700000,
24195,ISL,EST,2488.693705,0,0,24744380416,24488508723,48645.71094,2448.850872,16400000,
24196,ISL,ETH,7684.404965,0,0,,77140626530,31.17200089,7714.062653,16100000,
24197,ISL,FIN,2337.728594,0,0,4.99E+11,24159560483,74849.1875,2415.956048,15700000,
24198,ISL,FJI,14652.02521,0,0,1.31E+12,1.47E+11,59539.71875,14673.78624,16100000,
24199,ISL,FLK,13288.24764,0,0,,1.32E+11,10033.62988,13248.70599,16200000,
24200,ISL,FRA,2468.378091,0,0,2.52E+11,22318275195,67164.13281,2231.827519,17900000,
24201,ISL,FRO,781.9797469,0,0,2447750400,7970805317,6745.581055,797.0805317,15900000,
24202,ISL,GAB,7610.349459,0,0,7781901312,75340111191,2808.339111,7534.011119,16300000,
24203,ISL,GBR,1745.982511,0,0,1154482816,18885088413,743.7109985,1888.508841,15000000,
24204,ISL,GBRIND,,0,0,1.15E+12,75937235236,34751.47656,7593.723524,0,
24205,ISL,GBRSOM,,0,0,60624621568,78583593938,15661.31152,7858.359394,0,
24206,ISL,GEO,4732.017734,0,0,34446479360,48172004007,15690.79297,4817.200401,15900000,
24207,ISL,GHA,6655.643757,0,0,767969024,72455560386,89.98500061,7245.556039,14900000,
24208,ISL,GIB,3316.950389,0,0,,33063393292,104.7369995,3306.339329,16200000,
24209,ISL,GIN,6108.789635,0,0,29587875840,61044657387,10886.5,6104.465739,16200000,
24210,ISL,GLP,6143.126393,0,0,1.53E+11,61417678607,10965.21094,6141.767861,16200000,
24211,ISL,GMB,5676.925031,0,0,460962848,56506301017,109.3270035,5650.630102,16200000,
24212,ISL,GNB,5852.998789,0,0,1.29E+11,58348229930,2101.288086,5834.822993,16200000,
24213,ISL,GNQ,7295.36363,0,0,121650896,71531751511,52.7859993,7153.175151,16500000,
24214,ISL,GRC,4108.86322,0,0,,41630346245,53.86899948,4163.034625,16000000,
24215,ISL,GRD,6578.274682,0,0,1.19E+12,65565473289,1279498.875,6556.547329,16200000,
24216,ISL,GRL,1435.498811,0,0,17435502592,14316217307,1348.23999,1431.621731,16200000,
24217,ISL,GTM,7549.78202,0,0,276902816,75169694714,105.1389999,7516.969471,16200000,
24218,ISL,GUF,7058.844647,0,0,9476451328,70172654261,2176.51001,7017.265426,16300000,
24219,ISL,GUY,7050.388372,0,0,46757695488,69910814084,9466,6991.081408,16300000,
24220,ISL,HKG,9661.224807,0,0,95943049216,96871544888,157157.3906,9687.154489,16100000,
24221,ISL,HND,7369.634856,0,0,7632349696,74126236190,1258.652954,7412.623619,16100000,
24222,ISL,HRV,3137.639022,0,0,2610528768,30834754813,6928.719238,3083.475481,16500000,
24223,ISL,HTI,6318.60776,0,0,1.00E+12,62997197615,23117.35352,6299.719762,16200000,
24224,ISL,HUN,3086.807914,0,0,30478702592,30736774376,94558.375,3073.677438,16200000,
24225,ISL,IDN,12320.84433,0,0,503598944,1.24E+11,54.30099869,12413.01451,16100000,
24226,ISL,IND,8224.684387,0,0,3.99E+11,83427213445,42538.30469,8342.721344,15900000,
24227,ISL,IRL,1501.512619,0,0,7748959744,14934586434,17084.55469,1493.458643,16300000,
24228,ISL,IRN,5785.927044,0,0,3.27E+11,56939568920,,5693.956892,16400000,
24229,ISL,IRQ,5569.151503,0,0,2.38E+11,55756810661,30276.04492,5575.681066,16200000,
24230,ISL,ISR,5237.250285,0,0,5393461760,52382655579,377.8410034,5238.265558,16200000,
24231,ISL,ITA,3202.163005,0,0,,33009209175,102.9209976,3300.920918,15700000,
24232,ISL,JAM,6583.269222,0,0,902600896,59389816534,89.90000153,5938.981653,17900000,
24233,ISL,JOR,5292.891539,0,0,3.14E+12,53035847722,127338.6172,5303.584772,16100000,
24234,ISL,JPN,8759.751989,0,0,47523106816,87988605808,20579,8798.860581,16100000,
24235,ISL,KAZ,5458.100604,0,0,2.74E+11,61582332554,8479.375,6158.233255,14300000,
24236,ISL,KEN,8702.261928,0,0,18913179648,86848709868,22211.16602,8684.870987,16200000,
24237,ISL,KGZ,6124.519565,0,0,3.34E+11,60985394497,5079.623047,6098.53945,16200000,
